#,Date-Time (HST),Ch: 1 - Temperature   (°C),Host Connected,End of File
138,06/17/2023 13:00:00,29.255,,
139,06/17/2023 13:10:00,29.245,,
140,06/17/2023 13:20:00,29.234,,
141,06/17/2023 13:30:00,29.223,,
142,06/17/2023 13:40:00,29.202,,
143,06/17/2023 13:50:00,29.223,,
144,06/17/2023 14:00:00,29.191,,
145,06/17/2023 14:10:00,29.212,,
146,06/17/2023 14:20:00,29.180,,
147,06/17/2023 14:30:00,29.202,,
148,06/17/2023 14:40:00,29.202,,
149,06/17/2023 14:50:00,29.169,,
150,06/17/2023 15:00:00,29.202,,
151,06/17/2023 15:10:00,29.159,,
152,06/17/2023 15:20:00,29.191,,
153,06/17/2023 15:30:00,29.169,,
154,06/17/2023 15:40:00,29.116,,
155,06/17/2023 15:50:00,29.169,,
156,06/17/2023 16:00:00,29.148,,
157,06/17/2023 16:10:00,29.116,,
158,06/17/2023 16:20:00,29.169,,
159,06/17/2023 16:30:00,29.159,,
160,06/17/2023 16:40:00,29.137,,
161,06/17/2023 16:50:00,29.062,,
162,06/17/2023 17:00:00,28.848,,
163,06/17/2023 17:10:00,28.708,,
164,06/17/2023 17:20:00,28.633,,
165,06/17/2023 17:30:00,28.569,,
166,06/17/2023 17:40:00,28.580,,
167,06/17/2023 17:50:00,28.569,,
168,06/17/2023 18:00:00,28.537,,
169,06/17/2023 18:10:00,28.515,,
170,06/17/2023 18:20:00,28.537,,
171,06/17/2023 18:30:00,28.537,,
172,06/17/2023 18:40:00,28.547,,
173,06/17/2023 18:50:00,28.569,,
174,06/17/2023 19:00:00,28.569,,
175,06/17/2023 19:10:00,28.569,,
176,06/17/2023 19:20:00,28.590,,
177,06/17/2023 19:30:00,28.569,,
178,06/17/2023 19:40:00,28.601,,
179,06/17/2023 19:50:00,28.580,,
180,06/17/2023 20:00:00,28.429,,
181,06/17/2023 20:10:00,29.513,,
182,06/17/2023 20:20:00,29.974,,
183,06/17/2023 20:30:00,30.167,,
184,06/17/2023 20:40:00,30.285,,
185,06/17/2023 20:50:00,30.403,,
186,06/17/2023 21:00:00,30.392,,
187,06/17/2023 21:10:00,30.457,,
188,06/17/2023 21:20:00,30.489,,
189,06/17/2023 21:30:00,30.467,,
190,06/17/2023 21:40:00,30.446,,
191,06/17/2023 21:50:00,30.499,,
192,06/17/2023 22:00:00,30.467,,
193,06/17/2023 22:10:00,30.414,,
194,06/17/2023 22:20:00,30.478,,
195,06/17/2023 22:30:00,30.435,,
196,06/17/2023 22:40:00,30.392,,
197,06/17/2023 22:50:00,30.371,,
198,06/17/2023 23:00:00,30.414,,
199,06/17/2023 23:10:00,30.145,,
200,06/17/2023 23:20:00,30.060,,
201,06/17/2023 23:30:00,29.985,,
202,06/17/2023 23:40:00,30.167,,
203,06/17/2023 23:50:00,30.006,,
204,06/18/2023 00:00:00,29.631,,
205,06/18/2023 00:10:00,29.320,,
206,06/18/2023 00:20:00,29.116,,
207,06/18/2023 00:30:00,29.019,,
208,06/18/2023 00:40:00,29.030,,
209,06/18/2023 00:50:00,29.781,,
210,06/18/2023 01:00:00,30.049,,
211,06/18/2023 01:10:00,30.231,,
212,06/18/2023 01:20:00,30.274,,
213,06/18/2023 01:30:00,30.306,,
214,06/18/2023 01:40:00,30.103,,
215,06/18/2023 01:50:00,30.210,,
216,06/18/2023 02:00:00,30.231,,
217,06/18/2023 02:10:00,30.306,,
218,06/18/2023 02:20:00,30.328,,
219,06/18/2023 02:30:00,29.985,,
220,06/18/2023 02:40:00,30.156,,
221,06/18/2023 02:50:00,30.285,,
222,06/18/2023 03:00:00,30.296,,
223,06/18/2023 03:10:00,30.242,,
224,06/18/2023 03:20:00,30.199,,
225,06/18/2023 03:30:00,30.242,,
226,06/18/2023 03:40:00,30.242,,
227,06/18/2023 03:50:00,30.263,,
228,06/18/2023 04:00:00,30.221,,
229,06/18/2023 04:10:00,30.156,,
230,06/18/2023 04:20:00,30.156,,
231,06/18/2023 04:30:00,29.952,,
232,06/18/2023 04:40:00,30.049,,
233,06/18/2023 04:50:00,30.124,,
234,06/18/2023 05:00:00,30.242,,
235,06/18/2023 05:10:00,30.296,,
236,06/18/2023 05:20:00,30.296,,
237,06/18/2023 05:30:00,30.285,,
238,06/18/2023 05:40:00,30.317,,
239,06/18/2023 05:50:00,30.328,,
240,06/18/2023 06:00:00,30.306,,
241,06/18/2023 06:10:00,30.296,,
242,06/18/2023 06:20:00,30.339,,
243,06/18/2023 06:30:00,30.328,,
244,06/18/2023 06:40:00,30.285,,
245,06/18/2023 06:50:00,29.931,,
246,06/18/2023 07:00:00,29.824,,
247,06/18/2023 07:10:00,29.738,,
248,06/18/2023 07:20:00,29.899,,
249,06/18/2023 07:30:00,30.060,,
250,06/18/2023 07:40:00,30.167,,
251,06/18/2023 07:50:00,30.156,,
252,06/18/2023 08:00:00,30.188,,
253,06/18/2023 08:10:00,30.274,,
254,06/18/2023 08:20:00,30.403,,
255,06/18/2023 08:30:00,30.457,,
256,06/18/2023 08:40:00,30.478,,
257,06/18/2023 08:50:00,30.467,,
258,06/18/2023 09:00:00,30.414,,
259,06/18/2023 09:10:00,30.381,,
260,06/18/2023 09:20:00,30.414,,
261,06/18/2023 09:30:00,30.414,,
262,06/18/2023 09:40:00,30.392,,
263,06/18/2023 09:50:00,30.403,,
264,06/18/2023 10:00:00,30.392,,
265,06/18/2023 10:10:00,30.381,,
266,06/18/2023 10:20:00,30.339,,
267,06/18/2023 10:30:00,29.995,,
268,06/18/2023 10:33:22,,Logged,
269,06/18/2023 10:40:00,30.060,,
270,06/18/2023 10:50:00,30.124,,
271,06/18/2023 11:00:00,30.167,,
272,06/18/2023 11:10:00,30.178,,
273,06/18/2023 11:20:00,30.188,,
274,06/18/2023 11:30:00,30.156,,
275,06/18/2023 11:40:00,30.135,,
276,06/18/2023 11:50:00,30.113,,
277,06/18/2023 12:00:00,30.092,,
278,06/18/2023 12:10:00,30.092,,
279,06/18/2023 12:20:00,30.103,,
280,06/18/2023 12:30:00,30.103,,
281,06/18/2023 12:40:00,30.103,,
282,06/18/2023 12:50:00,30.103,,
283,06/18/2023 13:00:00,30.113,,
284,06/18/2023 13:10:00,30.113,,
285,06/18/2023 13:20:00,30.113,,
286,06/18/2023 13:30:00,30.113,,
287,06/18/2023 13:40:00,30.113,,
288,06/18/2023 13:50:00,30.124,,
289,06/18/2023 14:00:00,30.124,,
290,06/18/2023 14:10:00,30.092,,
291,06/18/2023 14:20:00,30.092,,
292,06/18/2023 14:30:00,29.942,,
293,06/18/2023 14:40:00,29.781,,
294,06/18/2023 14:50:00,29.813,,
295,06/18/2023 15:00:00,29.824,,
296,06/18/2023 15:10:00,29.845,,
297,06/18/2023 15:20:00,29.910,,
298,06/18/2023 15:30:00,29.963,,
299,06/18/2023 15:40:00,30.006,,
300,06/18/2023 15:50:00,30.017,,
301,06/18/2023 16:00:00,30.038,,
302,06/18/2023 16:10:00,30.038,,
303,06/18/2023 16:20:00,30.017,,
304,06/18/2023 16:30:00,30.038,,
305,06/18/2023 16:40:00,30.038,,
306,06/18/2023 16:50:00,30.038,,
307,06/18/2023 17:00:00,30.070,,
308,06/18/2023 17:10:00,30.092,,
309,06/18/2023 17:20:00,30.178,,
310,06/18/2023 17:30:00,29.985,,
311,06/18/2023 17:40:00,29.910,,
312,06/18/2023 17:50:00,29.867,,
313,06/18/2023 18:00:00,29.824,,
314,06/18/2023 18:10:00,29.566,,
315,06/18/2023 18:20:00,29.287,,
316,06/18/2023 18:30:00,29.245,,
317,06/18/2023 18:40:00,29.234,,
318,06/18/2023 18:50:00,29.330,,
319,06/18/2023 19:00:00,29.373,,
320,06/18/2023 19:10:00,29.481,,
321,06/18/2023 19:20:00,29.545,,
322,06/18/2023 19:30:00,29.588,,
323,06/18/2023 19:40:00,29.652,,
324,06/18/2023 19:50:00,29.684,,
325,06/18/2023 20:00:00,29.727,,
326,06/18/2023 20:10:00,29.727,,
327,06/18/2023 20:20:00,29.792,,
328,06/18/2023 20:30:00,29.781,,
329,06/18/2023 20:40:00,29.824,,
330,06/18/2023 20:50:00,29.792,,
331,06/18/2023 21:00:00,29.952,,
332,06/18/2023 21:10:00,30.092,,
333,06/18/2023 21:20:00,30.156,,
334,06/18/2023 21:30:00,30.210,,
335,06/18/2023 21:40:00,30.210,,
336,06/18/2023 21:50:00,30.221,,
337,06/18/2023 22:00:00,30.231,,
338,06/18/2023 22:10:00,30.274,,
339,06/18/2023 22:20:00,30.210,,
340,06/18/2023 22:30:00,30.199,,
341,06/18/2023 22:40:00,30.188,,
342,06/18/2023 22:50:00,30.210,,
343,06/18/2023 23:00:00,30.210,,
344,06/18/2023 23:10:00,30.060,,
345,06/18/2023 23:20:00,30.092,,
346,06/18/2023 23:30:00,30.210,,
347,06/18/2023 23:40:00,30.253,,
348,06/18/2023 23:50:00,30.242,,
349,06/19/2023 00:00:00,30.210,,
350,06/19/2023 00:10:00,30.242,,
351,06/19/2023 00:20:00,30.274,,
352,06/19/2023 00:30:00,30.253,,
353,06/19/2023 00:40:00,30.210,,
354,06/19/2023 00:50:00,30.242,,
355,06/19/2023 01:00:00,30.242,,
356,06/19/2023 01:10:00,30.210,,
357,06/19/2023 01:20:00,30.253,,
358,06/19/2023 01:30:00,30.221,,
359,06/19/2023 01:40:00,30.178,,
360,06/19/2023 01:50:00,30.242,,
361,06/19/2023 02:00:00,30.188,,
362,06/19/2023 02:10:00,30.231,,
363,06/19/2023 02:20:00,30.210,,
364,06/19/2023 02:30:00,30.145,,
365,06/19/2023 02:40:00,30.178,,
366,06/19/2023 02:50:00,30.145,,
367,06/19/2023 03:00:00,30.178,,
368,06/19/2023 03:10:00,30.145,,
369,06/19/2023 03:20:00,30.178,,
370,06/19/2023 03:30:00,30.156,,
371,06/19/2023 03:40:00,30.156,,
372,06/19/2023 03:50:00,30.135,,
373,06/19/2023 04:00:00,30.124,,
374,06/19/2023 04:10:00,30.167,,
375,06/19/2023 04:20:00,30.124,,
376,06/19/2023 04:30:00,30.156,,
377,06/19/2023 04:40:00,30.199,,
378,06/19/2023 04:50:00,30.242,,
379,06/19/2023 05:00:00,30.296,,
380,06/19/2023 05:10:00,30.296,,
381,06/19/2023 05:20:00,30.296,,
382,06/19/2023 05:30:00,30.306,,
383,06/19/2023 05:40:00,30.328,,
384,06/19/2023 05:50:00,30.296,,
385,06/19/2023 06:00:00,30.328,,
386,06/19/2023 06:10:00,30.306,,
387,06/19/2023 06:20:00,30.328,,
388,06/19/2023 06:30:00,30.285,,
389,06/19/2023 06:40:00,30.306,,
390,06/19/2023 06:50:00,30.285,,
391,06/19/2023 07:00:00,30.296,,
392,06/19/2023 07:10:00,30.253,,
393,06/19/2023 07:20:00,30.274,,
394,06/19/2023 07:30:00,30.263,,
395,06/19/2023 07:40:00,30.221,,
396,06/19/2023 07:50:00,30.188,,
397,06/19/2023 08:00:00,30.231,,
398,06/19/2023 08:10:00,30.210,,
399,06/19/2023 08:20:00,30.221,,
400,06/19/2023 08:30:00,30.210,,
401,06/19/2023 08:40:00,30.210,,
402,06/19/2023 08:50:00,30.199,,
403,06/19/2023 09:00:00,30.178,,
404,06/19/2023 09:10:00,30.156,,
405,06/19/2023 09:20:00,30.092,,
406,06/19/2023 09:30:00,30.092,,
407,06/19/2023 09:40:00,30.156,,
408,06/19/2023 09:50:00,30.156,,
409,06/19/2023 10:00:00,30.156,,
410,06/19/2023 10:10:00,30.145,,
411,06/19/2023 10:20:00,30.135,,
412,06/19/2023 10:30:00,30.113,,
413,06/19/2023 10:40:00,30.113,,
414,06/19/2023 10:50:00,30.103,,
415,06/19/2023 11:00:00,30.113,,
416,06/19/2023 11:10:00,30.113,,
417,06/19/2023 11:20:00,30.103,,
418,06/19/2023 11:30:00,30.124,,
419,06/19/2023 11:40:00,30.113,,
420,06/19/2023 11:50:00,30.124,,
421,06/19/2023 12:00:00,30.124,,
422,06/19/2023 12:10:00,30.124,,
423,06/19/2023 12:20:00,30.103,,
424,06/19/2023 12:30:00,30.092,,
425,06/19/2023 12:40:00,30.092,,
426,06/19/2023 12:50:00,30.092,,
427,06/19/2023 13:00:00,30.092,,
428,06/19/2023 13:10:00,30.092,,
429,06/19/2023 13:20:00,30.092,,
430,06/19/2023 13:30:00,30.103,,
431,06/19/2023 13:40:00,30.092,,
432,06/19/2023 13:50:00,30.038,,
433,06/19/2023 14:00:00,30.017,,
434,06/19/2023 14:10:00,30.006,,
435,06/19/2023 14:20:00,30.006,,
436,06/19/2023 14:30:00,29.995,,
437,06/19/2023 14:40:00,29.974,,
438,06/19/2023 14:50:00,29.985,,
439,06/19/2023 15:00:00,30.006,,
440,06/19/2023 15:10:00,29.995,,
441,06/19/2023 15:20:00,30.006,,
442,06/19/2023 15:30:00,30.006,,
443,06/19/2023 15:40:00,30.006,,
444,06/19/2023 15:50:00,30.006,,
445,06/19/2023 16:00:00,30.017,,
446,06/19/2023 16:10:00,30.006,,
447,06/19/2023 16:20:00,30.006,,
448,06/19/2023 16:30:00,29.995,,
449,06/19/2023 16:40:00,29.985,,
450,06/19/2023 16:50:00,29.985,,
451,06/19/2023 17:00:00,29.974,,
452,06/19/2023 17:10:00,29.974,,
453,06/19/2023 17:20:00,29.952,,
454,06/19/2023 17:30:00,29.952,,
455,06/19/2023 17:40:00,29.974,,
456,06/19/2023 17:50:00,29.952,,
457,06/19/2023 18:00:00,29.888,,
458,06/19/2023 18:10:00,29.749,,
459,06/19/2023 18:20:00,29.727,,
460,06/19/2023 18:30:00,29.695,,
461,06/19/2023 18:40:00,29.609,,
462,06/19/2023 18:50:00,29.631,,
463,06/19/2023 19:00:00,29.716,,
464,06/19/2023 19:10:00,29.749,,
465,06/19/2023 19:20:00,29.802,,
466,06/19/2023 19:30:00,29.802,,
467,06/19/2023 19:40:00,29.802,,
468,06/19/2023 19:50:00,29.834,,
469,06/19/2023 20:00:00,29.813,,
470,06/19/2023 20:10:00,29.834,,
471,06/19/2023 20:20:00,29.834,,
472,06/19/2023 20:30:00,29.834,,
473,06/19/2023 20:40:00,29.845,,
474,06/19/2023 20:50:00,29.824,,
475,06/19/2023 21:00:00,29.867,,
476,06/19/2023 21:10:00,29.834,,
477,06/19/2023 21:20:00,29.867,,
478,06/19/2023 21:30:00,29.856,,
479,06/19/2023 21:40:00,29.867,,
480,06/19/2023 21:50:00,29.834,,
481,06/19/2023 22:00:00,29.856,,
482,06/19/2023 22:10:00,29.834,,
483,06/19/2023 22:20:00,29.856,,
484,06/19/2023 22:30:00,29.834,,
485,06/19/2023 22:40:00,29.867,,
486,06/19/2023 22:50:00,29.781,,
487,06/19/2023 23:00:00,29.792,,
488,06/19/2023 23:10:00,29.824,,
489,06/19/2023 23:20:00,29.834,,
490,06/19/2023 23:30:00,29.845,,
491,06/19/2023 23:40:00,29.834,,
492,06/19/2023 23:50:00,29.867,,
493,06/20/2023 00:00:00,29.845,,
494,06/20/2023 00:10:00,29.867,,
495,06/20/2023 00:20:00,29.877,,
496,06/20/2023 00:30:00,29.867,,
497,06/20/2023 00:40:00,29.888,,
498,06/20/2023 00:50:00,29.877,,
499,06/20/2023 01:00:00,29.888,,
500,06/20/2023 01:10:00,29.888,,
501,06/20/2023 01:20:00,29.888,,
502,06/20/2023 01:30:00,29.877,,
503,06/20/2023 01:40:00,29.888,,
504,06/20/2023 01:50:00,29.920,,
505,06/20/2023 02:00:00,29.910,,
506,06/20/2023 02:10:00,29.888,,
507,06/20/2023 02:20:00,29.899,,
508,06/20/2023 02:30:00,29.910,,
509,06/20/2023 02:40:00,29.910,,
510,06/20/2023 02:50:00,29.920,,
511,06/20/2023 03:00:00,29.899,,
512,06/20/2023 03:10:00,29.910,,
513,06/20/2023 03:20:00,29.920,,
514,06/20/2023 03:30:00,29.910,,
515,06/20/2023 03:40:00,29.920,,
516,06/20/2023 03:50:00,29.931,,
517,06/20/2023 04:00:00,29.920,,
518,06/20/2023 04:10:00,29.910,,
519,06/20/2023 04:20:00,29.910,,
520,06/20/2023 04:30:00,29.920,,
521,06/20/2023 04:40:00,29.931,,
522,06/20/2023 04:50:00,29.931,,
523,06/20/2023 05:00:00,29.942,,
524,06/20/2023 05:10:00,29.952,,
525,06/20/2023 05:20:00,29.942,,
526,06/20/2023 05:30:00,29.942,,
527,06/20/2023 05:40:00,29.942,,
528,06/20/2023 05:50:00,29.942,,
529,06/20/2023 06:00:00,29.942,,
530,06/20/2023 06:10:00,29.942,,
531,06/20/2023 06:20:00,29.942,,
532,06/20/2023 06:30:00,29.952,,
533,06/20/2023 06:40:00,29.952,,
534,06/20/2023 06:50:00,29.952,,
535,06/20/2023 07:00:00,29.952,,
536,06/20/2023 07:10:00,29.920,,
537,06/20/2023 07:20:00,29.899,,
538,06/20/2023 07:30:00,29.920,,
539,06/20/2023 07:40:00,29.910,,
540,06/20/2023 07:50:00,29.888,,
541,06/20/2023 08:00:00,29.888,,
542,06/20/2023 08:10:00,29.899,,
543,06/20/2023 08:20:00,29.899,,
544,06/20/2023 08:30:00,29.888,,
545,06/20/2023 08:40:00,29.888,,
546,06/20/2023 08:50:00,29.888,,
547,06/20/2023 09:00:00,29.856,,
548,06/20/2023 09:10:00,29.888,,
549,06/20/2023 09:20:00,29.877,,
550,06/20/2023 09:30:00,29.867,,
551,06/20/2023 09:40:00,29.867,,
552,06/20/2023 09:50:00,29.867,,
553,06/20/2023 10:00:00,29.834,,
554,06/20/2023 10:10:00,29.856,,
555,06/20/2023 10:20:00,29.834,,
556,06/20/2023 10:30:00,29.845,,
557,06/20/2023 10:40:00,29.834,,
558,06/20/2023 10:50:00,29.845,,
559,06/20/2023 11:00:00,29.824,,
560,06/20/2023 11:10:00,29.856,,
561,06/20/2023 11:20:00,29.824,,
562,06/20/2023 11:30:00,29.867,,
563,06/20/2023 11:40:00,29.834,,
564,06/20/2023 11:50:00,29.856,,
565,06/20/2023 12:00:00,29.834,,
566,06/20/2023 12:10:00,29.867,,
567,06/20/2023 12:20:00,29.845,,
568,06/20/2023 12:30:00,29.877,,
569,06/20/2023 12:40:00,29.867,,
570,06/20/2023 12:50:00,29.867,,
571,06/20/2023 13:00:00,29.845,,
572,06/20/2023 13:10:00,29.802,,
573,06/20/2023 13:20:00,29.813,,
574,06/20/2023 13:30:00,29.834,,
575,06/20/2023 13:40:00,29.759,,
576,06/20/2023 13:50:00,29.781,,
577,06/20/2023 14:00:00,29.813,,
578,06/20/2023 14:10:00,29.867,,
579,06/20/2023 14:20:00,29.834,,
580,06/20/2023 14:25:14,,Logged,
581,06/20/2023 14:30:00,29.781,,
582,06/20/2023 14:40:00,29.802,,
583,06/20/2023 14:50:00,29.802,,
584,06/20/2023 15:00:00,29.856,,
585,06/20/2023 15:10:00,29.834,,
586,06/20/2023 15:20:00,29.888,,
587,06/20/2023 15:30:00,29.888,,
588,06/20/2023 15:40:00,29.899,,
589,06/20/2023 15:50:00,29.877,,
590,06/20/2023 16:00:00,29.920,,
591,06/20/2023 16:10:00,29.899,,
592,06/20/2023 16:20:00,29.899,,
593,06/20/2023 16:30:00,29.920,,
594,06/20/2023 16:40:00,29.888,,
595,06/20/2023 16:50:00,29.910,,
596,06/20/2023 17:00:00,29.920,,
597,06/20/2023 17:10:00,29.899,,
598,06/20/2023 17:20:00,29.877,,
599,06/20/2023 17:30:00,29.910,,
600,06/20/2023 17:40:00,29.910,,
601,06/20/2023 17:50:00,29.888,,
602,06/20/2023 18:00:00,29.877,,
603,06/20/2023 18:10:00,29.920,,
604,06/20/2023 18:20:00,29.920,,
605,06/20/2023 18:30:00,29.899,,
606,06/20/2023 18:40:00,29.867,,
607,06/20/2023 18:50:00,29.845,,
608,06/20/2023 19:00:00,29.834,,
609,06/20/2023 19:10:00,29.856,,
610,06/20/2023 19:20:00,29.856,,
611,06/20/2023 19:30:00,29.867,,
612,06/20/2023 19:40:00,29.845,,
613,06/20/2023 19:50:00,29.867,,
614,06/20/2023 20:00:00,29.856,,
615,06/20/2023 20:10:00,29.845,,
616,06/20/2023 20:20:00,29.845,,
617,06/20/2023 20:30:00,29.834,,
618,06/20/2023 20:40:00,29.834,,
619,06/20/2023 20:50:00,29.824,,
620,06/20/2023 21:00:00,29.802,,
621,06/20/2023 21:10:00,29.824,,
622,06/20/2023 21:20:00,29.652,,
623,06/20/2023 21:30:00,28.429,,
624,06/20/2023 21:40:00,27.990,,
625,06/20/2023 21:50:00,27.518,,
626,06/20/2023 22:00:00,26.692,,
627,06/20/2023 22:10:00,26.124,,
628,06/20/2023 22:20:00,25.587,,
629,06/20/2023 22:30:00,24.890,,
630,06/20/2023 22:40:00,23.163,,
631,06/20/2023 22:50:00,21.362,,
632,06/20/2023 23:00:00,19.592,,
633,06/20/2023 23:10:00,17.951,,
634,06/20/2023 23:20:00,16.492,,
635,06/20/2023 23:30:00,15.216,,
636,06/20/2023 23:40:00,14.122,,
637,06/20/2023 23:50:00,13.178,,
638,06/21/2023 00:00:00,12.374,,
639,06/21/2023 00:10:00,16.299,,
640,06/21/2023 00:20:00,19.581,,
641,06/21/2023 00:30:00,21.115,,
642,06/21/2023 00:40:00,21.919,,
643,06/21/2023 00:50:00,22.359,,
644,06/21/2023 01:00:00,22.616,,
645,06/21/2023 01:10:00,22.767,,
646,06/21/2023 01:20:00,22.852,,
647,06/21/2023 01:30:00,22.906,,
648,06/21/2023 01:40:00,22.917,,
649,06/21/2023 01:50:00,22.917,,
650,06/21/2023 02:00:00,22.906,,
651,06/21/2023 02:10:00,22.874,,
652,06/21/2023 02:20:00,22.852,,
653,06/21/2023 02:30:00,22.820,,
654,06/21/2023 02:40:00,22.777,,
655,06/21/2023 02:50:00,22.734,,
656,06/21/2023 03:00:00,22.692,,
657,06/21/2023 03:10:00,22.659,,
658,06/21/2023 03:20:00,22.616,,
659,06/21/2023 03:30:00,22.595,,
660,06/21/2023 03:40:00,22.563,,
661,06/21/2023 03:50:00,22.531,,
662,06/21/2023 04:00:00,22.509,,
663,06/21/2023 04:10:00,22.488,,
