#YY	MM	DD	hh	mm	WDI	R WSP	D GST	WVHT	DPD	APD	MWD	PRES	ATMP	WTMP	DEWP	VIS	TIDE
2012	10	29	17	41	999	99	99	1.8	11.11	5.74	345	9999	999	25.6	999	99	99
2012	10	29	18	11	999	99	99	1.77	8.33	5.92	43	9999	999	25.6	999	99	99
2012	10	29	18	41	999	99	99	1.69	8.33	5.55	33	9999	999	25.6	999	99	99
2012	10	29	19	11	999	99	99	1.67	11.11	5.76	347	9999	999	25.6	999	99	99
2012	10	29	19	41	999	99	99	1.61	9.09	5.83	20	9999	999	25.7	999	99	99
2012	10	29	20	11	999	99	99	1.63	9.09	6.07	30	9999	999	25.7	999	99	99
2012	10	29	20	41	999	99	99	1.61	10.53	6.11	347	9999	999	25.7	999	99	99
2012	10	29	21	11	999	99	99	1.7	11.11	6.51	342	9999	999	25.7	999	99	99
2012	10	29	21	41	999	99	99	1.6	11.11	6.29	351	9999	999	25.7	999	99	99
2012	10	29	22	11	999	99	99	1.68	10.53	6.37	348	9999	999	25.8	999	99	99
2012	10	29	22	41	999	99	99	1.47	9.09	6.4	27	9999	999	25.8	999	99	99
2012	10	29	23	11	999	99	99	1.56	11.11	6.48	348	9999	999	25.8	999	99	99
2012	10	29	23	41	999	99	99	1.64	9.09	6.43	27	9999	999	25.8	999	99	99
2012	10	30	0	11	999	99	99	1.67	10.53	6.5	347	9999	999	25.8	999	99	99
2012	10	30	0	41	999	99	99	1.7	9.88	6.35	352	9999	999	25.8	999	99	99
2012	10	30	1	11	999	99	99	1.83	10.53	6.54	347	9999	999	25.8	999	99	99
2012	10	30	1	41	999	99	99	1.79	11.76	6.37	348	9999	999	25.8	999	99	99
2012	10	30	2	11	999	99	99	1.76	11.76	6.35	345	9999	999	25.8	999	99	99
2012	10	30	2	41	999	99	99	1.85	11.11	6.45	345	9999	999	25.8	999	99	99
2012	10	30	3	11	999	99	99	1.85	11.11	6.57	345	9999	999	25.8	999	99	99
2012	10	30	3	41	999	99	99	1.85	10.53	6.73	348	9999	999	25.8	999	99	99
2012	10	30	4	11	999	99	99	1.9	11.11	6.77	348	9999	999	25.8	999	99	99
2012	10	30	4	41	999	99	99	1.72	11.76	6.12	352	9999	999	25.8	999	99	99
2012	10	30	5	11	999	99	99	1.73	11.76	6	344	9999	999	25.8	999	99	99
2012	10	30	5	41	999	99	99	1.73	11.11	6.16	347	9999	999	25.8	999	99	99
2012	10	30	6	11	999	99	99	1.79	10.53	6.13	351	9999	999	25.8	999	99	99
2012	10	30	6	41	999	99	99	1.83	11.11	6.28	348	9999	999	25.8	999	99	99
2012	10	30	7	11	999	99	99	1.7	11.11	6.03	345	9999	999	25.8	999	99	99
2012	10	30	7	41	999	99	99	1.98	11.11	6.66	349	9999	999	25.8	999	99	99
2012	10	30	8	11	999	99	99	1.83	11.76	6.49	355	9999	999	25.7	999	99	99
2012	10	30	8	41	999	99	99	1.8	11.11	6.64	349	9999	999	25.8	999	99	99
2012	10	30	9	11	999	99	99	1.94	11.76	6.9	359	9999	999	25.8	999	99	99
2012	10	30	9	41	999	99	99	1.93	11.11	6.94	352	9999	999	25.8	999	99	99
2012	10	30	10	11	999	99	99	1.73	10.53	6.6	345	9999	999	25.7	999	99	99
2012	10	30	10	41	999	99	99	1.94	11.11	6.92	345	9999	999	25.7	999	99	99
2012	10	30	11	11	999	99	99	1.74	10.53	6.85	348	9999	999	25.7	999	99	99
2012	10	30	11	41	999	99	99	2	10.53	7.13	344	9999	999	25.7	999	99	99
2012	10	30	12	11	999	99	99	1.85	9.88	6.72	347	9999	999	25.7	999	99	99
2012	10	30	12	41	999	99	99	1.89	11.11	6.54	344	9999	999	25.7	999	99	99
2012	10	30	13	11	999	99	99	1.86	10.53	6.58	342	9999	999	25.7	999	99	99
2012	10	30	13	41	999	99	99	1.85	11.11	6.46	344	9999	999	25.7	999	99	99
2012	10	30	14	11	999	99	99	1.87	11.76	6.64	344	9999	999	25.7	999	99	99
2012	10	30	14	41	999	99	99	1.88	11.11	6.53	338	9999	999	25.7	999	99	99
2012	10	30	15	11	999	99	99	1.74	11.11	6.4	347	9999	999	25.7	999	99	99
2012	10	30	15	41	999	99	99	1.94	11.11	6.28	351	9999	999	25.7	999	99	99
2012	10	30	16	11	999	99	99	1.85	11.76	6.36	342	9999	999	25.7	999	99	99
2012	10	30	16	41	999	99	99	1.94	11.11	6.55	341	9999	999	25.7	999	99	99
2012	10	30	17	11	999	99	99	1.8	10.53	6.38	344	9999	999	25.7	999	99	99
2012	10	30	17	41	999	99	99	1.82	11.76	6.67	345	9999	999	25.7	999	99	99
2012	10	30	18	11	999	99	99	1.77	11.76	6.39	341	9999	999	25.6	999	99	99
2012	10	30	18	41	999	99	99	1.8	13.33	6.87	348	9999	999	25.7	999	99	99
2012	10	30	19	11	999	99	99	1.82	12.5	6.98	344	9999	999	25.7	999	99	99
2012	10	30	19	41	999	99	99	1.87	13.33	7.3	342	9999	999	25.7	999	99	99
2012	10	30	20	11	999	99	99	1.94	12.5	7.13	344	9999	999	25.7	999	99	99
2012	10	30	20	41	999	99	99	2.02	11.76	7.5	348	9999	999	25.7	999	99	99
2012	10	30	21	11	999	99	99	1.93	11.76	7.31	347	9999	999	25.7	999	99	99
2012	10	30	21	41	999	99	99	1.99	13.33	7.43	342	9999	999	25.7	999	99	99
2012	10	30	22	11	999	99	99	1.9	12.5	7.32	347	9999	999	25.7	999	99	99
2012	10	30	22	41	999	99	99	1.87	11.11	7.6	349	9999	999	25.8	999	99	99
2012	10	30	23	11	999	99	99	1.69	11.76	7.31	348	9999	999	25.8	999	99	99
2012	10	30	23	41	999	99	99	1.9	11.11	8.2	344	9999	999	25.9	999	99	99
2012	10	31	0	11	999	99	99	2.01	12.5	8.19	345	9999	999	25.9	999	99	99
2012	10	31	0	41	999	99	99	1.82	11.76	7.63	351	9999	999	25.9	999	99	99
2012	10	31	1	11	999	99	99	1.84	11.11	7.22	344	9999	999	25.8	999	99	99
2012	10	31	1	41	999	99	99	1.89	12.5	7.5	348	9999	999	25.8	999	99	99
2012	10	31	2	11	999	99	99	1.82	12.5	7.7	348	9999	999	25.8	999	99	99
2012	10	31	2	41	999	99	99	1.73	11.76	7.2	349	9999	999	25.9	999	99	99
2012	10	31	3	41	999	99	99	1.74	12.5	7.22	348	9999	999	25.8	999	99	99
